,Unnamed: 0,filepaths,pipelines,groups,contrast
10200,12864,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-583_right-hand_fsl-5-0-0_con.nii,fsl-5-0-0,583,right-hand
10201,12865,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-583_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,583,right-hand
10212,12876,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-583_right-hand_spm-5-0-0_con.nii,spm-5-0-0,583,right-hand
10213,12877,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-583_right-hand_spm-5-0-1_con.nii,spm-5-0-1,583,right-hand
10224,12912,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-585_right-hand_fsl-5-0-0_con.nii,fsl-5-0-0,585,right-hand
10225,12913,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-585_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,585,right-hand
10236,12924,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-585_right-hand_spm-5-0-0_con.nii,spm-5-0-0,585,right-hand
10237,12925,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-585_right-hand_spm-5-0-1_con.nii,spm-5-0-1,585,right-hand
10248,12936,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-586_right-hand_fsl-5-0-0_con.nii,fsl-5-0-0,586,right-hand
10249,12937,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-586_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,586,right-hand
10260,12948,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-586_right-hand_spm-5-0-0_con.nii,spm-5-0-0,586,right-hand
10261,12949,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-586_right-hand_spm-5-0-1_con.nii,spm-5-0-1,586,right-hand
10272,12960,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-587_right-hand_fsl-5-0-0_con.nii,fsl-5-0-0,587,right-hand
10273,12961,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-587_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,587,right-hand
10284,12972,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-587_right-hand_spm-5-0-0_con.nii,spm-5-0-0,587,right-hand
10285,12973,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-587_right-hand_spm-5-0-1_con.nii,spm-5-0-1,587,right-hand
10296,12984,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-588_right-hand_fsl-5-0-0_con.nii,fsl-5-0-0,588,right-hand
10297,12985,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-588_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,588,right-hand
10308,12996,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-588_right-hand_spm-5-0-0_con.nii,spm-5-0-0,588,right-hand
10309,12997,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-588_right-hand_spm-5-0-1_con.nii,spm-5-0-1,588,right-hand
10320,13008,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-589_right-hand_fsl-5-0-0_con.nii,fsl-5-0-0,589,right-hand
10321,13009,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-589_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,589,right-hand
10332,13020,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-589_right-hand_spm-5-0-0_con.nii,spm-5-0-0,589,right-hand
10333,13021,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-589_right-hand_spm-5-0-1_con.nii,spm-5-0-1,589,right-hand
10344,13032,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-58_right-hand_fsl-5-0-0_con.nii,fsl-5-0-0,58,right-hand
10345,13033,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-58_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,58,right-hand
10356,13044,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-58_right-hand_spm-5-0-0_con.nii,spm-5-0-0,58,right-hand
10357,13045,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-58_right-hand_spm-5-0-1_con.nii,spm-5-0-1,58,right-hand
10368,13056,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-590_right-hand_fsl-5-0-0_con.nii,fsl-5-0-0,590,right-hand
10369,13057,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-590_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,590,right-hand
10380,13068,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-590_right-hand_spm-5-0-0_con.nii,spm-5-0-0,590,right-hand
10381,13069,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-590_right-hand_spm-5-0-1_con.nii,spm-5-0-1,590,right-hand
10392,13080,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-591_right-hand_fsl-5-0-0_con.nii,fsl-5-0-0,591,right-hand
10393,13081,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-591_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,591,right-hand
10404,13092,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-591_right-hand_spm-5-0-0_con.nii,spm-5-0-0,591,right-hand
10405,13093,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-591_right-hand_spm-5-0-1_con.nii,spm-5-0-1,591,right-hand
10416,13104,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-592_right-hand_fsl-5-0-0_con.nii,fsl-5-0-0,592,right-hand
10417,13105,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-592_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,592,right-hand
10428,13116,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-592_right-hand_spm-5-0-0_con.nii,spm-5-0-0,592,right-hand
10429,13117,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-592_right-hand_spm-5-0-1_con.nii,spm-5-0-1,592,right-hand
10440,13128,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-593_right-hand_fsl-5-0-0_con.nii,fsl-5-0-0,593,right-hand
10441,13129,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-593_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,593,right-hand
10452,13140,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-593_right-hand_spm-5-0-0_con.nii,spm-5-0-0,593,right-hand
10453,13141,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-593_right-hand_spm-5-0-1_con.nii,spm-5-0-1,593,right-hand
10464,13152,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-594_right-hand_fsl-5-0-0_con.nii,fsl-5-0-0,594,right-hand
10465,13153,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-594_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,594,right-hand
10476,13164,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-594_right-hand_spm-5-0-0_con.nii,spm-5-0-0,594,right-hand
10477,13165,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-594_right-hand_spm-5-0-1_con.nii,spm-5-0-1,594,right-hand
10488,13176,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-595_right-hand_fsl-5-0-0_con.nii,fsl-5-0-0,595,right-hand
10489,13177,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-595_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,595,right-hand
10500,13188,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-595_right-hand_spm-5-0-0_con.nii,spm-5-0-0,595,right-hand
10501,13189,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-595_right-hand_spm-5-0-1_con.nii,spm-5-0-1,595,right-hand
10512,13224,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-597_right-hand_fsl-5-0-0_con.nii,fsl-5-0-0,597,right-hand
10513,13225,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-597_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,597,right-hand
10524,13236,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-597_right-hand_spm-5-0-0_con.nii,spm-5-0-0,597,right-hand
10525,13237,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-597_right-hand_spm-5-0-1_con.nii,spm-5-0-1,597,right-hand
10536,13248,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-598_right-hand_fsl-5-0-0_con.nii,fsl-5-0-0,598,right-hand
10537,13249,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-598_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,598,right-hand
10548,13260,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-598_right-hand_spm-5-0-0_con.nii,spm-5-0-0,598,right-hand
10549,13261,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-598_right-hand_spm-5-0-1_con.nii,spm-5-0-1,598,right-hand
10560,13272,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-599_right-hand_fsl-5-0-0_con.nii,fsl-5-0-0,599,right-hand
10561,13273,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-599_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,599,right-hand
10572,13284,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-599_right-hand_spm-5-0-0_con.nii,spm-5-0-0,599,right-hand
10573,13285,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-599_right-hand_spm-5-0-1_con.nii,spm-5-0-1,599,right-hand
10584,13296,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-59_right-hand_fsl-5-0-0_con.nii,fsl-5-0-0,59,right-hand
10585,13297,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-59_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,59,right-hand
10596,13308,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-59_right-hand_spm-5-0-0_con.nii,spm-5-0-0,59,right-hand
10597,13309,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-59_right-hand_spm-5-0-1_con.nii,spm-5-0-1,59,right-hand
10608,13344,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-600_right-hand_fsl-5-0-0_con.nii,fsl-5-0-0,600,right-hand
10609,13345,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-600_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,600,right-hand
10620,13356,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-600_right-hand_spm-5-0-0_con.nii,spm-5-0-0,600,right-hand
10621,13357,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-600_right-hand_spm-5-0-1_con.nii,spm-5-0-1,600,right-hand
10632,13368,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-601_right-hand_fsl-5-0-0_con.nii,fsl-5-0-0,601,right-hand
10633,13369,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-601_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,601,right-hand
10644,13380,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-601_right-hand_spm-5-0-0_con.nii,spm-5-0-0,601,right-hand
10645,13381,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-601_right-hand_spm-5-0-1_con.nii,spm-5-0-1,601,right-hand
10656,13392,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-602_right-hand_fsl-5-0-0_con.nii,fsl-5-0-0,602,right-hand
10657,13393,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-602_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,602,right-hand
10668,13404,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-602_right-hand_spm-5-0-0_con.nii,spm-5-0-0,602,right-hand
10669,13405,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-602_right-hand_spm-5-0-1_con.nii,spm-5-0-1,602,right-hand
10680,13416,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-603_right-hand_fsl-5-0-0_con.nii,fsl-5-0-0,603,right-hand
10681,13417,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-603_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,603,right-hand
10692,13428,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-603_right-hand_spm-5-0-0_con.nii,spm-5-0-0,603,right-hand
10693,13429,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-603_right-hand_spm-5-0-1_con.nii,spm-5-0-1,603,right-hand
10704,13440,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-604_right-hand_fsl-5-0-0_con.nii,fsl-5-0-0,604,right-hand
10705,13441,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-604_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,604,right-hand
10716,13452,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-604_right-hand_spm-5-0-0_con.nii,spm-5-0-0,604,right-hand
10717,13453,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-604_right-hand_spm-5-0-1_con.nii,spm-5-0-1,604,right-hand
10728,13464,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-605_right-hand_fsl-5-0-0_con.nii,fsl-5-0-0,605,right-hand
10729,13465,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-605_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,605,right-hand
10740,13476,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-605_right-hand_spm-5-0-0_con.nii,spm-5-0-0,605,right-hand
10741,13477,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-605_right-hand_spm-5-0-1_con.nii,spm-5-0-1,605,right-hand
10752,13488,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-606_right-hand_fsl-5-0-0_con.nii,fsl-5-0-0,606,right-hand
10753,13489,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-606_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,606,right-hand
10764,13500,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-606_right-hand_spm-5-0-0_con.nii,spm-5-0-0,606,right-hand
10765,13501,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-606_right-hand_spm-5-0-1_con.nii,spm-5-0-1,606,right-hand
10776,13512,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-607_right-hand_fsl-5-0-0_con.nii,fsl-5-0-0,607,right-hand
10777,13513,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-607_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,607,right-hand
10788,13524,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-607_right-hand_spm-5-0-0_con.nii,spm-5-0-0,607,right-hand
10789,13525,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-607_right-hand_spm-5-0-1_con.nii,spm-5-0-1,607,right-hand
10800,13536,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-608_right-hand_fsl-5-0-0_con.nii,fsl-5-0-0,608,right-hand
10801,13537,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-608_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,608,right-hand
10812,13548,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-608_right-hand_spm-5-0-0_con.nii,spm-5-0-0,608,right-hand
10813,13549,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-608_right-hand_spm-5-0-1_con.nii,spm-5-0-1,608,right-hand
10824,13560,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-609_right-hand_fsl-5-0-0_con.nii,fsl-5-0-0,609,right-hand
10825,13561,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-609_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,609,right-hand
10836,13572,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-609_right-hand_spm-5-0-0_con.nii,spm-5-0-0,609,right-hand
10837,13573,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-609_right-hand_spm-5-0-1_con.nii,spm-5-0-1,609,right-hand
10848,13584,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-60_right-hand_fsl-5-0-0_con.nii,fsl-5-0-0,60,right-hand
10849,13585,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-60_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,60,right-hand
10860,13596,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-60_right-hand_spm-5-0-0_con.nii,spm-5-0-0,60,right-hand
10861,13597,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-60_right-hand_spm-5-0-1_con.nii,spm-5-0-1,60,right-hand
10872,13608,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-610_right-hand_fsl-5-0-0_con.nii,fsl-5-0-0,610,right-hand
10873,13609,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-610_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,610,right-hand
10884,13620,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-610_right-hand_spm-5-0-0_con.nii,spm-5-0-0,610,right-hand
10885,13621,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-610_right-hand_spm-5-0-1_con.nii,spm-5-0-1,610,right-hand
10896,13632,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-611_right-hand_fsl-5-0-0_con.nii,fsl-5-0-0,611,right-hand
10897,13633,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-611_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,611,right-hand
10908,13644,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-611_right-hand_spm-5-0-0_con.nii,spm-5-0-0,611,right-hand
10909,13645,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-611_right-hand_spm-5-0-1_con.nii,spm-5-0-1,611,right-hand
10920,13656,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-612_right-hand_fsl-5-0-0_con.nii,fsl-5-0-0,612,right-hand
10921,13657,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-612_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,612,right-hand
10932,13668,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-612_right-hand_spm-5-0-0_con.nii,spm-5-0-0,612,right-hand
10933,13669,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-612_right-hand_spm-5-0-1_con.nii,spm-5-0-1,612,right-hand
10944,13680,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-613_right-hand_fsl-5-0-0_con.nii,fsl-5-0-0,613,right-hand
10945,13681,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-613_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,613,right-hand
10956,13692,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-613_right-hand_spm-5-0-0_con.nii,spm-5-0-0,613,right-hand
10957,13693,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-613_right-hand_spm-5-0-1_con.nii,spm-5-0-1,613,right-hand
10968,13704,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-614_right-hand_fsl-5-0-0_con.nii,fsl-5-0-0,614,right-hand
10969,13705,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-614_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,614,right-hand
10980,13716,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-614_right-hand_spm-5-0-0_con.nii,spm-5-0-0,614,right-hand
10981,13717,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-614_right-hand_spm-5-0-1_con.nii,spm-5-0-1,614,right-hand
10992,13752,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-616_right-hand_fsl-5-0-0_con.nii,fsl-5-0-0,616,right-hand
10993,13753,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-616_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,616,right-hand
11004,13764,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-616_right-hand_spm-5-0-0_con.nii,spm-5-0-0,616,right-hand
11005,13765,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-616_right-hand_spm-5-0-1_con.nii,spm-5-0-1,616,right-hand
11016,13776,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-617_right-hand_fsl-5-0-0_con.nii,fsl-5-0-0,617,right-hand
11017,13777,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-617_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,617,right-hand
11028,13788,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-617_right-hand_spm-5-0-0_con.nii,spm-5-0-0,617,right-hand
11029,13789,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-617_right-hand_spm-5-0-1_con.nii,spm-5-0-1,617,right-hand
11040,13824,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-619_right-hand_fsl-5-0-0_con.nii,fsl-5-0-0,619,right-hand
11041,13825,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-619_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,619,right-hand
11052,13836,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-619_right-hand_spm-5-0-0_con.nii,spm-5-0-0,619,right-hand
11053,13837,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-619_right-hand_spm-5-0-1_con.nii,spm-5-0-1,619,right-hand
11064,13848,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-61_right-hand_fsl-5-0-0_con.nii,fsl-5-0-0,61,right-hand
11065,13849,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-61_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,61,right-hand
11076,13860,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-61_right-hand_spm-5-0-0_con.nii,spm-5-0-0,61,right-hand
11077,13861,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-61_right-hand_spm-5-0-1_con.nii,spm-5-0-1,61,right-hand
11088,13872,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-620_right-hand_fsl-5-0-0_con.nii,fsl-5-0-0,620,right-hand
11089,13873,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-620_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,620,right-hand
11100,13884,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-620_right-hand_spm-5-0-0_con.nii,spm-5-0-0,620,right-hand
11101,13885,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-620_right-hand_spm-5-0-1_con.nii,spm-5-0-1,620,right-hand
11112,13920,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-622_right-hand_fsl-5-0-0_con.nii,fsl-5-0-0,622,right-hand
11113,13921,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-622_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,622,right-hand
11124,13932,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-622_right-hand_spm-5-0-0_con.nii,spm-5-0-0,622,right-hand
11125,13933,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-622_right-hand_spm-5-0-1_con.nii,spm-5-0-1,622,right-hand
11136,13944,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-623_right-hand_fsl-5-0-0_con.nii,fsl-5-0-0,623,right-hand
11137,13945,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-623_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,623,right-hand
11148,13956,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-623_right-hand_spm-5-0-0_con.nii,spm-5-0-0,623,right-hand
11149,13957,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-623_right-hand_spm-5-0-1_con.nii,spm-5-0-1,623,right-hand
11160,13968,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-624_right-hand_fsl-5-0-0_con.nii,fsl-5-0-0,624,right-hand
11161,13969,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-624_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,624,right-hand
11172,13980,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-624_right-hand_spm-5-0-0_con.nii,spm-5-0-0,624,right-hand
11173,13981,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-624_right-hand_spm-5-0-1_con.nii,spm-5-0-1,624,right-hand
