,Unnamed: 0,filepaths,pipelines,groups,contrast
8773,10933,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-50_right-foot_spm-5-0-1_con.nii,spm-5-0-1,50,right-foot
8784,10944,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-510_right-foot_fsl-5-0-0_con.nii,fsl-5-0-0,510,right-foot
8785,10945,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-510_right-foot_fsl-5-0-1_con.nii,fsl-5-0-1,510,right-foot
8796,10956,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-510_right-foot_spm-5-0-0_con.nii,spm-5-0-0,510,right-foot
8797,10957,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-510_right-foot_spm-5-0-1_con.nii,spm-5-0-1,510,right-foot
8808,10968,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-511_right-foot_fsl-5-0-0_con.nii,fsl-5-0-0,511,right-foot
8809,10969,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-511_right-foot_fsl-5-0-1_con.nii,fsl-5-0-1,511,right-foot
8820,10980,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-511_right-foot_spm-5-0-0_con.nii,spm-5-0-0,511,right-foot
8821,10981,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-511_right-foot_spm-5-0-1_con.nii,spm-5-0-1,511,right-foot
8832,10992,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-512_right-foot_fsl-5-0-0_con.nii,fsl-5-0-0,512,right-foot
8833,10993,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-512_right-foot_fsl-5-0-1_con.nii,fsl-5-0-1,512,right-foot
8844,11004,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-512_right-foot_spm-5-0-0_con.nii,spm-5-0-0,512,right-foot
8845,11005,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-512_right-foot_spm-5-0-1_con.nii,spm-5-0-1,512,right-foot
8856,11016,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-513_right-foot_fsl-5-0-0_con.nii,fsl-5-0-0,513,right-foot
8857,11017,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-513_right-foot_fsl-5-0-1_con.nii,fsl-5-0-1,513,right-foot
8868,11028,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-513_right-foot_spm-5-0-0_con.nii,spm-5-0-0,513,right-foot
8869,11029,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-513_right-foot_spm-5-0-1_con.nii,spm-5-0-1,513,right-foot
8880,11040,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-514_right-foot_fsl-5-0-0_con.nii,fsl-5-0-0,514,right-foot
8881,11041,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-514_right-foot_fsl-5-0-1_con.nii,fsl-5-0-1,514,right-foot
8892,11052,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-514_right-foot_spm-5-0-0_con.nii,spm-5-0-0,514,right-foot
8893,11053,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-514_right-foot_spm-5-0-1_con.nii,spm-5-0-1,514,right-foot
8904,11064,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-515_right-foot_fsl-5-0-0_con.nii,fsl-5-0-0,515,right-foot
8905,11065,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-515_right-foot_fsl-5-0-1_con.nii,fsl-5-0-1,515,right-foot
8916,11076,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-515_right-foot_spm-5-0-0_con.nii,spm-5-0-0,515,right-foot
8917,11077,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-515_right-foot_spm-5-0-1_con.nii,spm-5-0-1,515,right-foot
8928,11112,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-517_right-foot_fsl-5-0-0_con.nii,fsl-5-0-0,517,right-foot
8929,11113,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-517_right-foot_fsl-5-0-1_con.nii,fsl-5-0-1,517,right-foot
8940,11124,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-517_right-foot_spm-5-0-0_con.nii,spm-5-0-0,517,right-foot
8941,11125,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-517_right-foot_spm-5-0-1_con.nii,spm-5-0-1,517,right-foot
8952,11136,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-518_right-foot_fsl-5-0-0_con.nii,fsl-5-0-0,518,right-foot
8953,11137,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-518_right-foot_fsl-5-0-1_con.nii,fsl-5-0-1,518,right-foot
8964,11148,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-518_right-foot_spm-5-0-0_con.nii,spm-5-0-0,518,right-foot
8965,11149,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-518_right-foot_spm-5-0-1_con.nii,spm-5-0-1,518,right-foot
8976,11184,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-51_right-foot_fsl-5-0-0_con.nii,fsl-5-0-0,51,right-foot
8977,11185,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-51_right-foot_fsl-5-0-1_con.nii,fsl-5-0-1,51,right-foot
8988,11196,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-51_right-foot_spm-5-0-0_con.nii,spm-5-0-0,51,right-foot
8989,11197,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-51_right-foot_spm-5-0-1_con.nii,spm-5-0-1,51,right-foot
9000,11208,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-520_right-foot_fsl-5-0-0_con.nii,fsl-5-0-0,520,right-foot
9001,11209,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-520_right-foot_fsl-5-0-1_con.nii,fsl-5-0-1,520,right-foot
9012,11220,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-520_right-foot_spm-5-0-0_con.nii,spm-5-0-0,520,right-foot
9013,11221,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-520_right-foot_spm-5-0-1_con.nii,spm-5-0-1,520,right-foot
9024,11280,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-523_right-foot_fsl-5-0-0_con.nii,fsl-5-0-0,523,right-foot
9025,11281,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-523_right-foot_fsl-5-0-1_con.nii,fsl-5-0-1,523,right-foot
9036,11292,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-523_right-foot_spm-5-0-0_con.nii,spm-5-0-0,523,right-foot
9037,11293,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-523_right-foot_spm-5-0-1_con.nii,spm-5-0-1,523,right-foot
9048,11304,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-524_right-foot_fsl-5-0-0_con.nii,fsl-5-0-0,524,right-foot
9049,11305,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-524_right-foot_fsl-5-0-1_con.nii,fsl-5-0-1,524,right-foot
9060,11316,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-524_right-foot_spm-5-0-0_con.nii,spm-5-0-0,524,right-foot
9061,11317,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-524_right-foot_spm-5-0-1_con.nii,spm-5-0-1,524,right-foot
9072,11352,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-526_right-foot_fsl-5-0-0_con.nii,fsl-5-0-0,526,right-foot
9073,11353,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-526_right-foot_fsl-5-0-1_con.nii,fsl-5-0-1,526,right-foot
9084,11364,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-526_right-foot_spm-5-0-0_con.nii,spm-5-0-0,526,right-foot
9085,11365,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-526_right-foot_spm-5-0-1_con.nii,spm-5-0-1,526,right-foot
9096,11400,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-528_right-foot_fsl-5-0-0_con.nii,fsl-5-0-0,528,right-foot
9097,11401,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-528_right-foot_fsl-5-0-1_con.nii,fsl-5-0-1,528,right-foot
9108,11412,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-528_right-foot_spm-5-0-0_con.nii,spm-5-0-0,528,right-foot
9109,11413,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-528_right-foot_spm-5-0-1_con.nii,spm-5-0-1,528,right-foot
9120,11424,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-529_right-foot_fsl-5-0-0_con.nii,fsl-5-0-0,529,right-foot
9121,11425,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-529_right-foot_fsl-5-0-1_con.nii,fsl-5-0-1,529,right-foot
9132,11436,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-529_right-foot_spm-5-0-0_con.nii,spm-5-0-0,529,right-foot
9133,11437,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-529_right-foot_spm-5-0-1_con.nii,spm-5-0-1,529,right-foot
9144,11472,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-530_right-foot_fsl-5-0-0_con.nii,fsl-5-0-0,530,right-foot
9145,11473,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-530_right-foot_fsl-5-0-1_con.nii,fsl-5-0-1,530,right-foot
9156,11484,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-530_right-foot_spm-5-0-0_con.nii,spm-5-0-0,530,right-foot
9157,11485,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-530_right-foot_spm-5-0-1_con.nii,spm-5-0-1,530,right-foot
9168,11496,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-531_right-foot_fsl-5-0-0_con.nii,fsl-5-0-0,531,right-foot
9169,11497,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-531_right-foot_fsl-5-0-1_con.nii,fsl-5-0-1,531,right-foot
9180,11508,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-531_right-foot_spm-5-0-0_con.nii,spm-5-0-0,531,right-foot
9181,11509,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-531_right-foot_spm-5-0-1_con.nii,spm-5-0-1,531,right-foot
9192,11568,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-534_right-foot_fsl-5-0-0_con.nii,fsl-5-0-0,534,right-foot
9193,11569,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-534_right-foot_fsl-5-0-1_con.nii,fsl-5-0-1,534,right-foot
9204,11580,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-534_right-foot_spm-5-0-0_con.nii,spm-5-0-0,534,right-foot
9205,11581,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-534_right-foot_spm-5-0-1_con.nii,spm-5-0-1,534,right-foot
9216,11616,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-536_right-foot_fsl-5-0-0_con.nii,fsl-5-0-0,536,right-foot
9217,11617,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-536_right-foot_fsl-5-0-1_con.nii,fsl-5-0-1,536,right-foot
9228,11628,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-536_right-foot_spm-5-0-0_con.nii,spm-5-0-0,536,right-foot
9229,11629,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-536_right-foot_spm-5-0-1_con.nii,spm-5-0-1,536,right-foot
9240,11640,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-537_right-foot_fsl-5-0-0_con.nii,fsl-5-0-0,537,right-foot
9241,11641,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-537_right-foot_fsl-5-0-1_con.nii,fsl-5-0-1,537,right-foot
9252,11652,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-537_right-foot_spm-5-0-0_con.nii,spm-5-0-0,537,right-foot
9253,11653,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-537_right-foot_spm-5-0-1_con.nii,spm-5-0-1,537,right-foot
9264,11664,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-538_right-foot_fsl-5-0-0_con.nii,fsl-5-0-0,538,right-foot
9265,11665,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-538_right-foot_fsl-5-0-1_con.nii,fsl-5-0-1,538,right-foot
9276,11676,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-538_right-foot_spm-5-0-0_con.nii,spm-5-0-0,538,right-foot
9277,11677,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-538_right-foot_spm-5-0-1_con.nii,spm-5-0-1,538,right-foot
9288,11712,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-53_right-foot_fsl-5-0-0_con.nii,fsl-5-0-0,53,right-foot
9289,11713,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-53_right-foot_fsl-5-0-1_con.nii,fsl-5-0-1,53,right-foot
9300,11724,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-53_right-foot_spm-5-0-0_con.nii,spm-5-0-0,53,right-foot
9301,11725,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-53_right-foot_spm-5-0-1_con.nii,spm-5-0-1,53,right-foot
9312,11736,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-540_right-foot_fsl-5-0-0_con.nii,fsl-5-0-0,540,right-foot
9313,11737,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-540_right-foot_fsl-5-0-1_con.nii,fsl-5-0-1,540,right-foot
9324,11748,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-540_right-foot_spm-5-0-0_con.nii,spm-5-0-0,540,right-foot
9325,11749,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-540_right-foot_spm-5-0-1_con.nii,spm-5-0-1,540,right-foot
9336,11760,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-541_right-foot_fsl-5-0-0_con.nii,fsl-5-0-0,541,right-foot
9337,11761,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-541_right-foot_fsl-5-0-1_con.nii,fsl-5-0-1,541,right-foot
9348,11772,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-541_right-foot_spm-5-0-0_con.nii,spm-5-0-0,541,right-foot
9349,11773,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-541_right-foot_spm-5-0-1_con.nii,spm-5-0-1,541,right-foot
9360,11808,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-543_right-foot_fsl-5-0-0_con.nii,fsl-5-0-0,543,right-foot
9361,11809,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-543_right-foot_fsl-5-0-1_con.nii,fsl-5-0-1,543,right-foot
9372,11820,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-543_right-foot_spm-5-0-0_con.nii,spm-5-0-0,543,right-foot
9373,11821,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-543_right-foot_spm-5-0-1_con.nii,spm-5-0-1,543,right-foot
9384,11856,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-545_right-foot_fsl-5-0-0_con.nii,fsl-5-0-0,545,right-foot
9385,11857,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-545_right-foot_fsl-5-0-1_con.nii,fsl-5-0-1,545,right-foot
9396,11868,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-545_right-foot_spm-5-0-0_con.nii,spm-5-0-0,545,right-foot
9397,11869,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-545_right-foot_spm-5-0-1_con.nii,spm-5-0-1,545,right-foot
9408,11880,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-546_right-foot_fsl-5-0-0_con.nii,fsl-5-0-0,546,right-foot
9409,11881,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-546_right-foot_fsl-5-0-1_con.nii,fsl-5-0-1,546,right-foot
9420,11892,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-546_right-foot_spm-5-0-0_con.nii,spm-5-0-0,546,right-foot
9421,11893,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-546_right-foot_spm-5-0-1_con.nii,spm-5-0-1,546,right-foot
9432,11904,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-547_right-foot_fsl-5-0-0_con.nii,fsl-5-0-0,547,right-foot
9433,11905,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-547_right-foot_fsl-5-0-1_con.nii,fsl-5-0-1,547,right-foot
9444,11916,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-547_right-foot_spm-5-0-0_con.nii,spm-5-0-0,547,right-foot
9445,11917,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-547_right-foot_spm-5-0-1_con.nii,spm-5-0-1,547,right-foot
9456,11928,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-548_right-foot_fsl-5-0-0_con.nii,fsl-5-0-0,548,right-foot
9457,11929,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-548_right-foot_fsl-5-0-1_con.nii,fsl-5-0-1,548,right-foot
9468,11940,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-548_right-foot_spm-5-0-0_con.nii,spm-5-0-0,548,right-foot
9469,11941,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-548_right-foot_spm-5-0-1_con.nii,spm-5-0-1,548,right-foot
9480,11976,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-54_right-foot_fsl-5-0-0_con.nii,fsl-5-0-0,54,right-foot
9481,11977,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-54_right-foot_fsl-5-0-1_con.nii,fsl-5-0-1,54,right-foot
9492,11988,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-54_right-foot_spm-5-0-0_con.nii,spm-5-0-0,54,right-foot
9493,11989,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-54_right-foot_spm-5-0-1_con.nii,spm-5-0-1,54,right-foot
9504,12000,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-550_right-foot_fsl-5-0-0_con.nii,fsl-5-0-0,550,right-foot
9505,12001,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-550_right-foot_fsl-5-0-1_con.nii,fsl-5-0-1,550,right-foot
9516,12012,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-550_right-foot_spm-5-0-0_con.nii,spm-5-0-0,550,right-foot
9517,12013,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-550_right-foot_spm-5-0-1_con.nii,spm-5-0-1,550,right-foot
9528,12024,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-551_right-foot_fsl-5-0-0_con.nii,fsl-5-0-0,551,right-foot
9529,12025,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-551_right-foot_fsl-5-0-1_con.nii,fsl-5-0-1,551,right-foot
9540,12036,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-551_right-foot_spm-5-0-0_con.nii,spm-5-0-0,551,right-foot
9541,12037,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-551_right-foot_spm-5-0-1_con.nii,spm-5-0-1,551,right-foot
9552,12048,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-552_right-foot_fsl-5-0-0_con.nii,fsl-5-0-0,552,right-foot
9553,12049,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-552_right-foot_fsl-5-0-1_con.nii,fsl-5-0-1,552,right-foot
9564,12060,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-552_right-foot_spm-5-0-0_con.nii,spm-5-0-0,552,right-foot
9565,12061,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-552_right-foot_spm-5-0-1_con.nii,spm-5-0-1,552,right-foot
9576,12096,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-554_right-foot_fsl-5-0-0_con.nii,fsl-5-0-0,554,right-foot
9577,12097,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-554_right-foot_fsl-5-0-1_con.nii,fsl-5-0-1,554,right-foot
9588,12108,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-554_right-foot_spm-5-0-0_con.nii,spm-5-0-0,554,right-foot
9589,12109,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-554_right-foot_spm-5-0-1_con.nii,spm-5-0-1,554,right-foot
9600,12144,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-556_right-foot_fsl-5-0-0_con.nii,fsl-5-0-0,556,right-foot
9601,12145,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-556_right-foot_fsl-5-0-1_con.nii,fsl-5-0-1,556,right-foot
9612,12156,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-556_right-foot_spm-5-0-0_con.nii,spm-5-0-0,556,right-foot
9613,12157,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-556_right-foot_spm-5-0-1_con.nii,spm-5-0-1,556,right-foot
9624,12168,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-557_right-foot_fsl-5-0-0_con.nii,fsl-5-0-0,557,right-foot
9625,12169,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-557_right-foot_fsl-5-0-1_con.nii,fsl-5-0-1,557,right-foot
9636,12180,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-557_right-foot_spm-5-0-0_con.nii,spm-5-0-0,557,right-foot
9637,12181,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-557_right-foot_spm-5-0-1_con.nii,spm-5-0-1,557,right-foot
9648,12216,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-559_right-foot_fsl-5-0-0_con.nii,fsl-5-0-0,559,right-foot
9649,12217,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-559_right-foot_fsl-5-0-1_con.nii,fsl-5-0-1,559,right-foot
9660,12228,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-559_right-foot_spm-5-0-0_con.nii,spm-5-0-0,559,right-foot
9661,12229,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-559_right-foot_spm-5-0-1_con.nii,spm-5-0-1,559,right-foot
9672,12240,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-55_right-foot_fsl-5-0-0_con.nii,fsl-5-0-0,55,right-foot
9673,12241,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-55_right-foot_fsl-5-0-1_con.nii,fsl-5-0-1,55,right-foot
9684,12252,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-55_right-foot_spm-5-0-0_con.nii,spm-5-0-0,55,right-foot
9685,12253,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-55_right-foot_spm-5-0-1_con.nii,spm-5-0-1,55,right-foot
9696,12288,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-561_right-foot_fsl-5-0-0_con.nii,fsl-5-0-0,561,right-foot
9697,12289,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-561_right-foot_fsl-5-0-1_con.nii,fsl-5-0-1,561,right-foot
9708,12300,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-561_right-foot_spm-5-0-0_con.nii,spm-5-0-0,561,right-foot
9709,12301,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-561_right-foot_spm-5-0-1_con.nii,spm-5-0-1,561,right-foot
9720,12312,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-562_right-foot_fsl-5-0-0_con.nii,fsl-5-0-0,562,right-foot
9721,12313,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-562_right-foot_fsl-5-0-1_con.nii,fsl-5-0-1,562,right-foot
9732,12324,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-562_right-foot_spm-5-0-0_con.nii,spm-5-0-0,562,right-foot
9733,12325,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-562_right-foot_spm-5-0-1_con.nii,spm-5-0-1,562,right-foot
9744,12336,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-563_right-foot_fsl-5-0-0_con.nii,fsl-5-0-0,563,right-foot
9745,12337,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-563_right-foot_fsl-5-0-1_con.nii,fsl-5-0-1,563,right-foot
9756,12348,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-563_right-foot_spm-5-0-0_con.nii,spm-5-0-0,563,right-foot
