,Unnamed: 0,filepaths,pipelines,groups,contrast
9721,12313,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-562_left-hand_fsl-5-0-1_con.nii,fsl-5-0-1,562,left-hand
9732,12324,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-562_left-hand_spm-5-0-0_con.nii,spm-5-0-0,562,left-hand
9733,12325,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-562_left-hand_spm-5-0-1_con.nii,spm-5-0-1,562,left-hand
9744,12336,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-563_left-hand_fsl-5-0-0_con.nii,fsl-5-0-0,563,left-hand
9745,12337,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-563_left-hand_fsl-5-0-1_con.nii,fsl-5-0-1,563,left-hand
9756,12348,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-563_left-hand_spm-5-0-0_con.nii,spm-5-0-0,563,left-hand
9757,12349,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-563_left-hand_spm-5-0-1_con.nii,spm-5-0-1,563,left-hand
9768,12360,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-564_left-hand_fsl-5-0-0_con.nii,fsl-5-0-0,564,left-hand
9769,12361,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-564_left-hand_fsl-5-0-1_con.nii,fsl-5-0-1,564,left-hand
9780,12372,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-564_left-hand_spm-5-0-0_con.nii,spm-5-0-0,564,left-hand
9781,12373,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-564_left-hand_spm-5-0-1_con.nii,spm-5-0-1,564,left-hand
9792,12384,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-565_left-hand_fsl-5-0-0_con.nii,fsl-5-0-0,565,left-hand
9793,12385,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-565_left-hand_fsl-5-0-1_con.nii,fsl-5-0-1,565,left-hand
9804,12396,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-565_left-hand_spm-5-0-0_con.nii,spm-5-0-0,565,left-hand
9805,12397,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-565_left-hand_spm-5-0-1_con.nii,spm-5-0-1,565,left-hand
9816,12408,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-566_left-hand_fsl-5-0-0_con.nii,fsl-5-0-0,566,left-hand
9817,12409,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-566_left-hand_fsl-5-0-1_con.nii,fsl-5-0-1,566,left-hand
9828,12420,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-566_left-hand_spm-5-0-0_con.nii,spm-5-0-0,566,left-hand
9829,12421,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-566_left-hand_spm-5-0-1_con.nii,spm-5-0-1,566,left-hand
9840,12432,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-567_left-hand_fsl-5-0-0_con.nii,fsl-5-0-0,567,left-hand
9841,12433,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-567_left-hand_fsl-5-0-1_con.nii,fsl-5-0-1,567,left-hand
9852,12444,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-567_left-hand_spm-5-0-0_con.nii,spm-5-0-0,567,left-hand
9853,12445,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-567_left-hand_spm-5-0-1_con.nii,spm-5-0-1,567,left-hand
9864,12480,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-569_left-hand_fsl-5-0-0_con.nii,fsl-5-0-0,569,left-hand
9865,12481,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-569_left-hand_fsl-5-0-1_con.nii,fsl-5-0-1,569,left-hand
9876,12492,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-569_left-hand_spm-5-0-0_con.nii,spm-5-0-0,569,left-hand
9877,12493,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-569_left-hand_spm-5-0-1_con.nii,spm-5-0-1,569,left-hand
9888,12504,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-56_left-hand_fsl-5-0-0_con.nii,fsl-5-0-0,56,left-hand
9889,12505,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-56_left-hand_fsl-5-0-1_con.nii,fsl-5-0-1,56,left-hand
9900,12516,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-56_left-hand_spm-5-0-0_con.nii,spm-5-0-0,56,left-hand
9901,12517,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-56_left-hand_spm-5-0-1_con.nii,spm-5-0-1,56,left-hand
9912,12528,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-570_left-hand_fsl-5-0-0_con.nii,fsl-5-0-0,570,left-hand
9913,12529,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-570_left-hand_fsl-5-0-1_con.nii,fsl-5-0-1,570,left-hand
9924,12540,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-570_left-hand_spm-5-0-0_con.nii,spm-5-0-0,570,left-hand
9925,12541,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-570_left-hand_spm-5-0-1_con.nii,spm-5-0-1,570,left-hand
9936,12552,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-571_left-hand_fsl-5-0-0_con.nii,fsl-5-0-0,571,left-hand
9937,12553,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-571_left-hand_fsl-5-0-1_con.nii,fsl-5-0-1,571,left-hand
9948,12564,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-571_left-hand_spm-5-0-0_con.nii,spm-5-0-0,571,left-hand
9949,12565,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-571_left-hand_spm-5-0-1_con.nii,spm-5-0-1,571,left-hand
9960,12576,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-572_left-hand_fsl-5-0-0_con.nii,fsl-5-0-0,572,left-hand
9961,12577,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-572_left-hand_fsl-5-0-1_con.nii,fsl-5-0-1,572,left-hand
9972,12588,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-572_left-hand_spm-5-0-0_con.nii,spm-5-0-0,572,left-hand
9973,12589,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-572_left-hand_spm-5-0-1_con.nii,spm-5-0-1,572,left-hand
9984,12624,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-574_left-hand_fsl-5-0-0_con.nii,fsl-5-0-0,574,left-hand
9985,12625,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-574_left-hand_fsl-5-0-1_con.nii,fsl-5-0-1,574,left-hand
9996,12636,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-574_left-hand_spm-5-0-0_con.nii,spm-5-0-0,574,left-hand
9997,12637,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-574_left-hand_spm-5-0-1_con.nii,spm-5-0-1,574,left-hand
10008,12672,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-576_left-hand_fsl-5-0-0_con.nii,fsl-5-0-0,576,left-hand
10009,12673,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-576_left-hand_fsl-5-0-1_con.nii,fsl-5-0-1,576,left-hand
10020,12684,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-576_left-hand_spm-5-0-0_con.nii,spm-5-0-0,576,left-hand
10021,12685,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-576_left-hand_spm-5-0-1_con.nii,spm-5-0-1,576,left-hand
10032,12696,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-577_left-hand_fsl-5-0-0_con.nii,fsl-5-0-0,577,left-hand
10033,12697,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-577_left-hand_fsl-5-0-1_con.nii,fsl-5-0-1,577,left-hand
10044,12708,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-577_left-hand_spm-5-0-0_con.nii,spm-5-0-0,577,left-hand
10045,12709,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-577_left-hand_spm-5-0-1_con.nii,spm-5-0-1,577,left-hand
10056,12720,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-578_left-hand_fsl-5-0-0_con.nii,fsl-5-0-0,578,left-hand
10057,12721,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-578_left-hand_fsl-5-0-1_con.nii,fsl-5-0-1,578,left-hand
10068,12732,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-578_left-hand_spm-5-0-0_con.nii,spm-5-0-0,578,left-hand
10069,12733,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-578_left-hand_spm-5-0-1_con.nii,spm-5-0-1,578,left-hand
10080,12744,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-579_left-hand_fsl-5-0-0_con.nii,fsl-5-0-0,579,left-hand
10081,12745,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-579_left-hand_fsl-5-0-1_con.nii,fsl-5-0-1,579,left-hand
10092,12756,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-579_left-hand_spm-5-0-0_con.nii,spm-5-0-0,579,left-hand
10093,12757,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-579_left-hand_spm-5-0-1_con.nii,spm-5-0-1,579,left-hand
10104,12768,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-57_left-hand_fsl-5-0-0_con.nii,fsl-5-0-0,57,left-hand
10105,12769,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-57_left-hand_fsl-5-0-1_con.nii,fsl-5-0-1,57,left-hand
10116,12780,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-57_left-hand_spm-5-0-0_con.nii,spm-5-0-0,57,left-hand
10117,12781,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-57_left-hand_spm-5-0-1_con.nii,spm-5-0-1,57,left-hand
10128,12792,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-580_left-hand_fsl-5-0-0_con.nii,fsl-5-0-0,580,left-hand
10129,12793,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-580_left-hand_fsl-5-0-1_con.nii,fsl-5-0-1,580,left-hand
10140,12804,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-580_left-hand_spm-5-0-0_con.nii,spm-5-0-0,580,left-hand
10141,12805,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-580_left-hand_spm-5-0-1_con.nii,spm-5-0-1,580,left-hand
10152,12816,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-581_left-hand_fsl-5-0-0_con.nii,fsl-5-0-0,581,left-hand
10153,12817,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-581_left-hand_fsl-5-0-1_con.nii,fsl-5-0-1,581,left-hand
10164,12828,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-581_left-hand_spm-5-0-0_con.nii,spm-5-0-0,581,left-hand
10165,12829,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-581_left-hand_spm-5-0-1_con.nii,spm-5-0-1,581,left-hand
10176,12840,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-582_left-hand_fsl-5-0-0_con.nii,fsl-5-0-0,582,left-hand
10177,12841,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-582_left-hand_fsl-5-0-1_con.nii,fsl-5-0-1,582,left-hand
10188,12852,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-582_left-hand_spm-5-0-0_con.nii,spm-5-0-0,582,left-hand
10189,12853,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-582_left-hand_spm-5-0-1_con.nii,spm-5-0-1,582,left-hand
10200,12864,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-583_left-hand_fsl-5-0-0_con.nii,fsl-5-0-0,583,left-hand
10201,12865,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-583_left-hand_fsl-5-0-1_con.nii,fsl-5-0-1,583,left-hand
10212,12876,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-583_left-hand_spm-5-0-0_con.nii,spm-5-0-0,583,left-hand
10213,12877,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-583_left-hand_spm-5-0-1_con.nii,spm-5-0-1,583,left-hand
10224,12912,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-585_left-hand_fsl-5-0-0_con.nii,fsl-5-0-0,585,left-hand
10225,12913,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-585_left-hand_fsl-5-0-1_con.nii,fsl-5-0-1,585,left-hand
10236,12924,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-585_left-hand_spm-5-0-0_con.nii,spm-5-0-0,585,left-hand
10237,12925,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-585_left-hand_spm-5-0-1_con.nii,spm-5-0-1,585,left-hand
10248,12936,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-586_left-hand_fsl-5-0-0_con.nii,fsl-5-0-0,586,left-hand
10249,12937,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-586_left-hand_fsl-5-0-1_con.nii,fsl-5-0-1,586,left-hand
10260,12948,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-586_left-hand_spm-5-0-0_con.nii,spm-5-0-0,586,left-hand
10261,12949,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-586_left-hand_spm-5-0-1_con.nii,spm-5-0-1,586,left-hand
10272,12960,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-587_left-hand_fsl-5-0-0_con.nii,fsl-5-0-0,587,left-hand
10273,12961,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-587_left-hand_fsl-5-0-1_con.nii,fsl-5-0-1,587,left-hand
10284,12972,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-587_left-hand_spm-5-0-0_con.nii,spm-5-0-0,587,left-hand
10285,12973,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-587_left-hand_spm-5-0-1_con.nii,spm-5-0-1,587,left-hand
10296,12984,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-588_left-hand_fsl-5-0-0_con.nii,fsl-5-0-0,588,left-hand
10297,12985,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-588_left-hand_fsl-5-0-1_con.nii,fsl-5-0-1,588,left-hand
10308,12996,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-588_left-hand_spm-5-0-0_con.nii,spm-5-0-0,588,left-hand
10309,12997,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-588_left-hand_spm-5-0-1_con.nii,spm-5-0-1,588,left-hand
10320,13008,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-589_left-hand_fsl-5-0-0_con.nii,fsl-5-0-0,589,left-hand
10321,13009,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-589_left-hand_fsl-5-0-1_con.nii,fsl-5-0-1,589,left-hand
10332,13020,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-589_left-hand_spm-5-0-0_con.nii,spm-5-0-0,589,left-hand
10333,13021,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-589_left-hand_spm-5-0-1_con.nii,spm-5-0-1,589,left-hand
10344,13032,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-58_left-hand_fsl-5-0-0_con.nii,fsl-5-0-0,58,left-hand
10345,13033,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-58_left-hand_fsl-5-0-1_con.nii,fsl-5-0-1,58,left-hand
10356,13044,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-58_left-hand_spm-5-0-0_con.nii,spm-5-0-0,58,left-hand
10357,13045,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-58_left-hand_spm-5-0-1_con.nii,spm-5-0-1,58,left-hand
10368,13056,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-590_left-hand_fsl-5-0-0_con.nii,fsl-5-0-0,590,left-hand
10369,13057,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-590_left-hand_fsl-5-0-1_con.nii,fsl-5-0-1,590,left-hand
10380,13068,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-590_left-hand_spm-5-0-0_con.nii,spm-5-0-0,590,left-hand
10381,13069,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-590_left-hand_spm-5-0-1_con.nii,spm-5-0-1,590,left-hand
10392,13080,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-591_left-hand_fsl-5-0-0_con.nii,fsl-5-0-0,591,left-hand
10393,13081,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-591_left-hand_fsl-5-0-1_con.nii,fsl-5-0-1,591,left-hand
10404,13092,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-591_left-hand_spm-5-0-0_con.nii,spm-5-0-0,591,left-hand
10405,13093,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-591_left-hand_spm-5-0-1_con.nii,spm-5-0-1,591,left-hand
10416,13104,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-592_left-hand_fsl-5-0-0_con.nii,fsl-5-0-0,592,left-hand
10417,13105,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-592_left-hand_fsl-5-0-1_con.nii,fsl-5-0-1,592,left-hand
10428,13116,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-592_left-hand_spm-5-0-0_con.nii,spm-5-0-0,592,left-hand
10429,13117,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-592_left-hand_spm-5-0-1_con.nii,spm-5-0-1,592,left-hand
10440,13128,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-593_left-hand_fsl-5-0-0_con.nii,fsl-5-0-0,593,left-hand
10441,13129,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-593_left-hand_fsl-5-0-1_con.nii,fsl-5-0-1,593,left-hand
10452,13140,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-593_left-hand_spm-5-0-0_con.nii,spm-5-0-0,593,left-hand
10453,13141,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-593_left-hand_spm-5-0-1_con.nii,spm-5-0-1,593,left-hand
10464,13152,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-594_left-hand_fsl-5-0-0_con.nii,fsl-5-0-0,594,left-hand
10465,13153,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-594_left-hand_fsl-5-0-1_con.nii,fsl-5-0-1,594,left-hand
10476,13164,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-594_left-hand_spm-5-0-0_con.nii,spm-5-0-0,594,left-hand
10477,13165,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-594_left-hand_spm-5-0-1_con.nii,spm-5-0-1,594,left-hand
10488,13176,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-595_left-hand_fsl-5-0-0_con.nii,fsl-5-0-0,595,left-hand
10489,13177,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-595_left-hand_fsl-5-0-1_con.nii,fsl-5-0-1,595,left-hand
10500,13188,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-595_left-hand_spm-5-0-0_con.nii,spm-5-0-0,595,left-hand
10501,13189,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-595_left-hand_spm-5-0-1_con.nii,spm-5-0-1,595,left-hand
10512,13224,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-597_left-hand_fsl-5-0-0_con.nii,fsl-5-0-0,597,left-hand
10513,13225,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-597_left-hand_fsl-5-0-1_con.nii,fsl-5-0-1,597,left-hand
10524,13236,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-597_left-hand_spm-5-0-0_con.nii,spm-5-0-0,597,left-hand
10525,13237,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-597_left-hand_spm-5-0-1_con.nii,spm-5-0-1,597,left-hand
10536,13248,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-598_left-hand_fsl-5-0-0_con.nii,fsl-5-0-0,598,left-hand
10537,13249,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-598_left-hand_fsl-5-0-1_con.nii,fsl-5-0-1,598,left-hand
10548,13260,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-598_left-hand_spm-5-0-0_con.nii,spm-5-0-0,598,left-hand
10549,13261,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-598_left-hand_spm-5-0-1_con.nii,spm-5-0-1,598,left-hand
10560,13272,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-599_left-hand_fsl-5-0-0_con.nii,fsl-5-0-0,599,left-hand
10561,13273,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-599_left-hand_fsl-5-0-1_con.nii,fsl-5-0-1,599,left-hand
10572,13284,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-599_left-hand_spm-5-0-0_con.nii,spm-5-0-0,599,left-hand
10573,13285,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-599_left-hand_spm-5-0-1_con.nii,spm-5-0-1,599,left-hand
10584,13296,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-59_left-hand_fsl-5-0-0_con.nii,fsl-5-0-0,59,left-hand
10585,13297,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-59_left-hand_fsl-5-0-1_con.nii,fsl-5-0-1,59,left-hand
10596,13308,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-59_left-hand_spm-5-0-0_con.nii,spm-5-0-0,59,left-hand
10597,13309,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-59_left-hand_spm-5-0-1_con.nii,spm-5-0-1,59,left-hand
10608,13344,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-600_left-hand_fsl-5-0-0_con.nii,fsl-5-0-0,600,left-hand
10609,13345,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-600_left-hand_fsl-5-0-1_con.nii,fsl-5-0-1,600,left-hand
10620,13356,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-600_left-hand_spm-5-0-0_con.nii,spm-5-0-0,600,left-hand
10621,13357,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-600_left-hand_spm-5-0-1_con.nii,spm-5-0-1,600,left-hand
10632,13368,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-601_left-hand_fsl-5-0-0_con.nii,fsl-5-0-0,601,left-hand
10633,13369,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-601_left-hand_fsl-5-0-1_con.nii,fsl-5-0-1,601,left-hand
10644,13380,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-601_left-hand_spm-5-0-0_con.nii,spm-5-0-0,601,left-hand
10645,13381,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-601_left-hand_spm-5-0-1_con.nii,spm-5-0-1,601,left-hand
10656,13392,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-602_left-hand_fsl-5-0-0_con.nii,fsl-5-0-0,602,left-hand
10657,13393,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-602_left-hand_fsl-5-0-1_con.nii,fsl-5-0-1,602,left-hand
10668,13404,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-602_left-hand_spm-5-0-0_con.nii,spm-5-0-0,602,left-hand
10669,13405,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-602_left-hand_spm-5-0-1_con.nii,spm-5-0-1,602,left-hand
10680,13416,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-603_left-hand_fsl-5-0-0_con.nii,fsl-5-0-0,603,left-hand
10681,13417,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-603_left-hand_fsl-5-0-1_con.nii,fsl-5-0-1,603,left-hand
10692,13428,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-603_left-hand_spm-5-0-0_con.nii,spm-5-0-0,603,left-hand
10693,13429,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-603_left-hand_spm-5-0-1_con.nii,spm-5-0-1,603,left-hand
10704,13440,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-604_left-hand_fsl-5-0-0_con.nii,fsl-5-0-0,604,left-hand
